"CRN","AGE","AIRBAG1","AIRBAG2","AIRBAG3","AIRBAG4","AIRBAG_PADS","DVR_LIC_STATE","DVR_PED_CONDITION","EJECTION_IND","EJECT_PATH_CD","EXTRIC_IND","INJ_SEVERITY","NON_MOTORIST","PERSON_NUM","PERSON_TYPE","RESTRAINT_HELMET","SEAT_POSITION","SEX","TRANSPORTED","TRANSPORTED_BY","UNIT_NUM","VULNERABLE_ROAD_USER"
"2007121356","21","","","","","9.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","F","","","1","0"
"2007121356","22","","","","","9.0","PA","0.0","","","","0.0","0","2","2.0","3.0","","F","","","1","0"
"2007121356","19","","","","","0.0","PA","0.0","","","","0.0","0","3","2.0","3.0","","F","","","1","0"
"2007121356","22","","","","","0.0","PA","0.0","","","","0.0","0","4","2.0","3.0","","M","","","1","0"
"2007121356","21","02","","","","8.0","CT","0.0","","","","0.0","0","1","1.0","3.0","","M","","","2","0"
"2007121356","19","02","","","","8.0","CT","0.0","","","","0.0","0","2","2.0","3.0","","M","","","2","0"
"2007121356","21","","","","","0.0","CT","0.0","","","","0.0","0","3","2.0","0.0","","M","","","2","0"
"2007121356","20","","","","","0.0","CT","0.0","","","","0.0","0","4","2.0","3.0","","F","","","2","0"
"2007121356","19","","","","","0.0","CT","0.0","","","","0.0","0","5","2.0","3.0","","F","","","2","0"
"2007032069","51","","","","","99.0","PA","0.0","","","","0.0","0","1","1.0","99.0","","F","","","1","0"
"2007052023","22","","","","","0.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","F","","","1","0"
"2007052023","19","","","","","0.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","F","","","2","0"
"2007013796","17","02","","","","8.0","PA","0.0","","","","4.0","0","1","1.0","3.0","","M","N","","1","0"
"2007073634","20","","","","","0.0","PA","0.0","","","","4.0","0","1","1.0","3.0","","F","","","1","0"
"2007073634","49","M","","","","8.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","M","","","2","0"
"2007073634","4","","","","","0.0","PA","0.0","","","","0.0","0","2","2.0","24.0","","F","N","","2","0"
"2007061469","40","","","","","9.0","PA","0.0","","","","0.0","0","1","1.0","1.0","","F","","","1","0"
"2007061469","38","","","","","9.0","PA","0.0","","","","0.0","0","1","1.0","1.0","","F","","","2","0"
"2008004525","81","02","","","","8.0","PA","0.0","","","","3.0","0","1","1.0","3.0","","F","","","1","0"
"2008004525","45","02","","","","8.0","PA","0.0","","","","8.0","0","1","1.0","3.0","","F","","","2","0"
"2008004525","14","02","","","","8.0","PA","0.0","","","","8.0","0","2","2.0","3.0","","M","","","2","0"
"2008004525","49","M","","","","8.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","F","","","3","0"
"2007115426","20","M","","","","8.0","PA","0.0","","","","4.0","0","1","1.0","3.0","","F","","","1","0"
"2007012869","63","","","","","0.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","F","N","","1","0"
"2007011351","17","","","","","9.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","F","N","","1","0"
"2007021038","65","","","","","9.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","F","","","1","0"
