"CRN","AGE","AIRBAG1","AIRBAG2","AIRBAG3","AIRBAG4","AIRBAG_PADS","DVR_LIC_STATE","DVR_PED_CONDITION","EJECTION_IND","EJECT_PATH_CD","EXTRIC_IND","INJ_SEVERITY","NON_MOTORIST","PERSON_NUM","PERSON_TYPE","RESTRAINT_HELMET","SEAT_POSITION","SEX","TRANSPORTED","TRANSPORTED_BY","UNIT_NUM","VULNERABLE_ROAD_USER"
"2015120448","17","03","","","","8.0","PA","0.0","","","","0.0","0","3","2.0","3.0","","M","N","","2","0"
"2015120448","17","02","","","","8.0","PA","0.0","","","","0.0","0","2","2.0","3.0","","M","N","","2","0"
"2015120448","17","02","","","","8.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","M","","","2","0"
"2015120448","55","","","","","0.0","PA","0.0","","","","8.0","0","1","1.0","3.0","","M","N","","1","0"
"2015095989","48","03","","","","8.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","M","N","","1","0"
"2015095989","86","","","","","0.0","PA","0.0","","","","8.0","0","2","2.0","3.0","","F","Y","","1","0"
"2015095989","58","","","","","0.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","M","N","","2","0"
"2015095989","16","","","","","0.0","PA","0.0","","","","0.0","0","2","2.0","3.0","","M","N","","2","0"
"2015120371","37","","","","","0.0","PA","0.0","","","","0.0","0","1","1.0","1.0","","F","N","","1","0"
"2015120371","21","","","","","0.0","PA","0.0","","","","0.0","0","2","1.0","1.0","","F","N","","2","0"
"2015103843","28","","","","","0.0","PA","0.0","","","","0.0","0","2","1.0","3.0","","M","N","","2","0"
"2015103843","43","","","","","0.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","M","N","","1","0"
"2015093721","47","","","","","0.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","M","N","","2","0"
"2015093721","29","","","","","0.0","WV","0.0","","","","4.0","0","1","1.0","3.0","","F","Y","","1","0"
"2015094038","8","","","","","0.0","PA","0.0","","","","4.0","0","2","2.0","3.0","","F","N","","3","0"
"2015094038","33","","","","","0.0","PA","0.0","","","","4.0","0","1","1.0","3.0","","F","N","","3","0"
"2015094038","54","02","","","","8.0","PA","0.0","","","","4.0","0","1","1.0","3.0","","F","N","","2","0"
"2015094038","39","M","","","","8.0","PA","0.0","","","","0.0","0","1","1.0","99.0","","M","N","","1","0"
"2015068683","20","02","","","","8.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","F","N","","1","0"
"2015068683","34","03","","","","8.0","PA","0.0","","","","4.0","0","1","1.0","3.0","","F","N","","2","0"
"2015108363","32","M","","","","8.0","PA","9.0","","","","8.0","0","1","1.0","3.0","","M","","","1","0"
"2015095817","82","M","","","","8.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","F","N","","1","0"
"2015095817","90","M","","","","8.0","PA","0.0","","","","0.0","0","2","2.0","3.0","","F","N","","1","0"
"2015095817","47","M","","","","8.0","PA","0.0","","","","4.0","0","3","1.0","3.0","","F","N","","2","0"
"2015095817","73","M","","","","8.0","PA","0.0","","","","4.0","0","4","2.0","3.0","","F","N","","2","0"
"2015120261","51","","","","","0.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","F","N","","2","0"
"2015120261","58","02","","","","8.0","PA","0.0","","","","9.0","0","2","2.0","1.0","","F","N","","1","0"
