"CRN","AGE","AIRBAG1","AIRBAG2","AIRBAG3","AIRBAG4","AIRBAG_PADS","DVR_LIC_STATE","DVR_PED_CONDITION","EJECTION_IND","EJECT_PATH_CD","EXTRIC_IND","INJ_SEVERITY","NON_MOTORIST","PERSON_NUM","PERSON_TYPE","RESTRAINT_HELMET","SEAT_POSITION","SEX","TRANSPORTED","TRANSPORTED_BY","UNIT_NUM","VULNERABLE_ROAD_USER"
"2006058301","37","","","","","99.0","PA","0.0","","","","0.0","0","1","1.0","99.0","","F","","","1","0"
"2006058301","50","","","","","99.0","PA","0.0","","","","0.0","0","1","1.0","99.0","","F","","","2","0"
"2006058301","59","","","","","99.0","PA","0.0","","","","8.0","0","1","1.0","99.0","","F","","","3","0"
"2006109740","99","","","","","99.0","","9.0","","","","9.0","0","1","1.0","99.0","","M","","","1","0"
"2006109740","23","","","","","9.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","M","","","2","0"
"2006026252","29","M","","","","8.0","PA","0.0","","","","8.0","0","1","1.0","3.0","","F","N","","1","0"
"2006026252","42","M","","","","8.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","F","N","","2","0"
"2006026252","56","M","","","","8.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","M","N","","3","0"
"2006026252","54","M","","","","8.0","PA","0.0","","","","0.0","0","2","2.0","3.0","","F","N","","3","0"
"2006026252","18","M","","","","8.0","PA","0.0","","","","0.0","0","3","2.0","2.0","","F","N","","3","0"
"2006031869","29","","","","","0.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","M","","","1","0"
"2006058836","51","","","","","0.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","F","","","1","0"
"2006058836","72","","","","","0.0","PA","0.0","","","","0.0","0","2","2.0","3.0","","M","","","1","0"
"2006058836","7","","","","","0.0","PA","0.0","","","","0.0","0","3","2.0","90.0","","F","","","1","0"
"2006058836","4","","","","","0.0","PA","0.0","","","","0.0","0","4","2.0","90.0","","F","","","1","0"
"2006058836","4","","","","","0.0","PA","0.0","","","","0.0","0","5","2.0","90.0","","F","","","1","0"
"2006058836","5","","","","","0.0","PA","0.0","","","","0.0","0","6","2.0","90.0","","F","","","1","0"
"2006058836","55","","","","","0.0","VA","0.0","","","","0.0","0","1","1.0","3.0","","F","","","2","0"
"2006058836","15","","","","","0.0","VA","0.0","","","","4.0","0","2","2.0","3.0","","F","","","2","0"
"2006058836","24","","","","","0.0","VA","0.0","","","","0.0","0","3","2.0","3.0","","M","","","2","0"
"2006030171","31","","","","","9.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","M","N","","1","0"
"2006030171","27","","","","","9.0","PA","0.0","","","","8.0","0","1","1.0","3.0","","M","N","","2","0"
"2006030171","29","","","","","9.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","F","N","","3","0"
"2006030171","33","","","","","9.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","M","N","","4","0"
"2006030171","28","","","","","9.0","PA","0.0","","","","0.0","0","2","2.0","3.0","","M","N","","4","0"
"2006031448","52","","","","","9.0","PA","0.0","","","","8.0","0","1","1.0","3.0","","F","Y","","1","0"
"2006031448","36","","","","","9.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","M","N","","2","0"
"2006127044","38","","","","","9.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","M","","","1","0"
"2006004521","36","","","","","9.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","F","N","","1","0"
"2006004521","7","","","","","0.0","PA","0.0","","","","0.0","0","2","2.0","24.0","","M","N","","1","0"
"2006004521","4","","","","","0.0","PA","0.0","","","","0.0","0","3","2.0","24.0","","F","N","","1","0"
"2006004521","3","","","","","0.0","PA","0.0","","","","0.0","0","4","2.0","24.0","","M","N","","1","0"
"2006004521","6","","","","","0.0","PA","0.0","","","","0.0","0","5","2.0","24.0","","M","N","","1","0"
"2006004521","25","","","","","9.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","M","N","","2","0"
"2006004521","50","","","","","9.0","PA","0.0","","","","4.0","0","2","2.0","3.0","","F","Y","","2","0"
"2006111767","57","","","","","0.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","M","","","1","0"
"2006111767","37","","","","","0.0","PA","0.0","","","","4.0","0","1","1.0","3.0","","F","","","2","0"
"2006037653","60","","","","","0.0","PA","0.0","","","","4.0","0","1","1.0","99.0","","F","","","1","0"
"2006037653","18","","","","","0.0","PA","0.0","","","","0.0","0","1","1.0","99.0","","M","","","2","0"
"2006120369","82","M","","","","8.0","PA","5.0","","","","0.0","0","1","1.0","3.0","","M","N","","1","0"
"2006107872","26","","","","","99.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","F","","","1","0"
"2006107872","1","","","","","99.0","PA","0.0","","","","0.0","0","2","2.0","24.0","","F","","","1","0"
"2006107872","36","","","","","99.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","F","","","2","0"
"2006107872","55","","","","","99.0","PA","0.0","","","","4.0","0","2","2.0","3.0","","F","","","2","0"
"2006053670","53","","","","","0.0","PA","0.0","","","","8.0","0","1","1.0","3.0","","M","","","1","0"
"2006053670","56","","","","","0.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","M","","","2","0"
"2006044451","30","M","","","","8.0","PA","9.0","","","","9.0","0","1","1.0","0.0","","M","","","1","0"
"2006044451","30","","","","","0.0","","","","","","0.0","0","1","8.0","0.0","","M","","","3","0"
"2006201862","20","","","","","99.0","PA","0.0","","","","4.0","0","1","1.0","0.0","","M","Y","","1","0"
"2006201862","59","","","","","9.0","PA","0.0","","","","4.0","0","1","1.0","3.0","","M","Y","","2","0"
"2006020946","21","","","","","9.0","PA","0.0","","","","4.0","0","1","1.0","3.0","","M","N","","1","0"
"2006020946","19","","","","","9.0","PA","0.0","","","","0.0","0","2","2.0","3.0","","M","N","","1","0"
"2006020946","79","","","","","9.0","PA","0.0","","","","4.0","0","1","1.0","99.0","","F","N","","2","0"
"2006020946","59","","","","","9.0","PA","0.0","","","","0.0","0","1","1.0","99.0","","M","N","","3","0"
"2006069654","30","02","","","","8.0","PA","1.0","","","","8.0","0","1","1.0","3.0","","F","","","1","0"
"2006069654","40","02","","","","8.0","PA","0.0","","","","0.0","0","1","1.0","99.0","","M","","","2","0"
"2006208030","55","02","","","","8.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","F","Y","","1","0"
"2006208030","21","","","","","9.0","OH","0.0","","","","0.0","0","1","1.0","99.0","","F","Y","","2","0"
"2006007508","30","","","","","0.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","F","N","","1","0"
"2006007508","5","","","","","0.0","PA","0.0","","","","0.0","0","2","2.0","24.0","","M","N","","1","0"
"2006007508","3","","","","","0.0","PA","0.0","","","","0.0","0","3","2.0","24.0","","F","N","","1","0"
"2006035581","99","","","","","99.0","","9.0","","","","9.0","0","1","1.0","99.0","","U","","","1","0"
"2006035581","19","","","","","0.0","","0.0","","","","4.0","1","2","7.0","0.0","","M","","","2","1"
"2006074545","49","","","","","0.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","F","","","1","0"
"2006074545","9","","","","","0.0","PA","0.0","","","","0.0","0","2","2.0","3.0","","M","","","1","0"
"2006074545","58","","","","","0.0","","0.0","","","","3.0","1","1","7.0","0.0","","F","","","2","1"
"2006109161","24","02","","","","8.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","F","N","","1","0"
"2006060323","80","","","","","0.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","M","","","1","0"
"2006060323","68","","","","","0.0","PA","0.0","","","","0.0","0","2","2.0","3.0","","F","","","1","0"
"2006060323","17","","","","","0.0","PA","0.0","","","","4.0","0","1","1.0","3.0","","F","","","2","0"
"2006125146","20","M","","","","8.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","M","","","1","0"
"2006125146","71","02","","","","8.0","PA","0.0","","","","3.0","0","1","1.0","3.0","","M","","","2","0"
"2006205669","21","","","","","9.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","F","Y","","1","0"
"2006205669","99","","","","","9.0","PA","0.0","","","","0.0","0","2","2.0","3.0","","M","Y","","1","0"
"2006205669","24","","","","","9.0","PA","0.0","","","","4.0","0","1","1.0","3.0","","M","Y","","2","0"
"2006205669","99","","","","","9.0","PA","0.0","","","","0.0","0","2","2.0","3.0","","F","Y","","2","0"
"2006086206","22","","","","","99.0","PA","0.0","","","","0.0","0","1","1.0","99.0","","M","","","1","0"
"2006086206","23","","","","","99.0","PA","0.0","","","","0.0","0","2","2.0","99.0","","M","","","1","0"
"2006095836","69","02","","","","8.0","PA","9.0","","","","8.0","0","1","1.0","3.0","","M","Y","","1","0"
"2006027957","25","","","","","99.0","PA","0.0","","","","9.0","0","1","1.0","99.0","","M","","","1","0"
"2006027957","47","","","","","99.0","PA","0.0","","","","0.0","0","1","1.0","99.0","","M","","","2","0"
"2006027957","26","","","","","99.0","PA","0.0","","","","0.0","0","1","1.0","99.0","","M","","","3","0"
"2006097922","22","M","","","","8.0","OH","9.0","","","","8.0","0","1","1.0","3.0","","F","","","1","0"
"2006017137","45","","","","","99.0","PA","0.0","","","","0.0","0","1","1.0","99.0","","M","","","1","0"
"2006058913","22","02","","","","8.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","F","N","","1","0"
"2006058913","50","","","","","0.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","M","N","","2","0"
"2006007209","25","","","","","9.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","M","N","","1","0"
"2006007209","21","","","","","9.0","PA","0.0","","","","0.0","0","2","2.0","3.0","","F","N","","1","0"
"2006202714","25","02","","","","8.0","PA","0.0","","","","4.0","0","1","1.0","3.0","","M","Y","","1","0"
"2006202714","33","","","","","9.0","PA","0.0","","","","3.0","0","1","1.0","3.0","","F","Y","","2","0"
"2006204503","52","","","","","9.0","PA","0.0","","","","0.0","0","1","1.0","99.0","","M","Y","","1","0"
"2006204503","48","","","","","9.0","PA","0.0","","","","0.0","0","2","2.0","0.0","","F","Y","","1","0"
"2006204503","41","","","","","99.0","PA","0.0","","","","0.0","0","1","1.0","99.0","","F","Y","","2","0"
"2006204503","7","","","","","0.0","PA","0.0","","","","0.0","0","2","2.0","99.0","","M","Y","","2","0"
"2006019258","60","","","","","9.0","PA","0.0","","","","0.0","0","1","1.0","99.0","","F","N","","1","0"
"2006019258","85","","","","","99.0","PA","0.0","","","","0.0","0","2","2.0","99.0","","F","N","","1","0"
"2006019258","22","","","","","9.0","PA","0.0","","","","0.0","0","1","1.0","99.0","","F","N","","2","0"
"2006023125","70","","","","","9.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","M","N","","1","0"
"2006023125","27","","","","","9.0","PA","0.0","","","","4.0","0","1","1.0","3.0","","F","N","","2","0"
"2006074351","18","","","","","0.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","M","","","1","0"
"2006112400","43","","","","","0.0","PA","0.0","","","","0.0","0","1","1.0","2.0","","M","","","1","0"
"2006112400","12","","","","","0.0","","9.0","","","","2.0","1","1","7.0","0.0","","M","Y","","2","1"
"2006043371","25","","","","","0.0","PA","0.0","","","","0.0","0","1","1.0","0.0","","F","","","1","0"
"2006043371","34","","","","","0.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","M","","","2","0"
"2006043371","27","","","","","0.0","PA","0.0","","","","4.0","0","2","2.0","3.0","","F","","","2","0"
"2006043371","25","","","","","0.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","M","","","3","0"
"2007005233","21","","","","","0.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","M","","","1","0"
"2007005233","23","","","","","0.0","PA","0.0","","","","0.0","0","2","2.0","3.0","","M","","","1","0"
"2007005233","14","","","","","0.0","","0.0","","","","2.0","1","1","7.0","0.0","","M","","","2","1"
"2006017665","20","","","","","9.0","PA","0.0","","","","0.0","0","1","1.0","0.0","","M","","","1","0"
"2006022955","49","M","","","","8.0","PA","0.0","","","","0.0","0","1","1.0","1.0","","F","N","","1","0"
"2006022955","43","","","","","9.0","PA","0.0","","","","0.0","0","1","1.0","1.0","","F","N","","2","0"
"2006022955","11","","","","","0.0","PA","0.0","","","","0.0","0","2","2.0","1.0","","F","N","","2","0"
"2006022955","10","","","","","0.0","PA","0.0","","","","0.0","0","3","2.0","2.0","","F","N","","2","0"
"2006104636","25","","","","","99.0","PA","0.0","","","","8.0","0","1","1.0","99.0","","F","Y","","1","0"
"2006104636","29","","","","","0.0","PA","0.0","","","","0.0","0","1","1.0","1.0","","M","N","","2","0"
"2006104636","76","","","","","0.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","F","N","","3","0"
"2006104636","51","","","","","0.0","PA","0.0","","","","0.0","0","2","2.0","3.0","","F","N","","3","0"
"2006104636","55","","","","","0.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","F","N","","4","0"
"2006110878","22","02","","","","8.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","M","","","1","0"
"2006110878","23","02","","","","8.0","PA","0.0","","","","0.0","0","2","2.0","3.0","","F","","","1","0"
"2006110878","57","M","","","","8.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","F","","","2","0"
"2006110878","47","M","","","","8.0","PA","0.0","","","","0.0","0","1","1.0","3.0","","M","","","3","0"
