"CRN","AGE","AIRBAG1","AIRBAG2","AIRBAG3","AIRBAG4","AIRBAG_PADS","DVR_LIC_STATE","DVR_PED_CONDITION","EJECTION_IND","EJECT_PATH_CD","EXTRIC_IND","INJ_SEVERITY","NON_MOTORIST","PERSON_NUM","PERSON_TYPE","RESTRAINT_HELMET","SEAT_POSITION","SEX","TRANSPORTED","TRANSPORTED_BY","UNIT_NUM","VULNERABLE_ROAD_USER"
"2014009020","26","M","","","","8.0","PA","0.0","1","","","0.0","0","1","1.0","3.0","","M","N","","1","0"
"2014003046","23","M","","","","8.0","PA","0.0","0","","","0.0","0","1","1.0","0.0","","M","N","","1","0"
"2014020871","32","","","","","0.0","PA","0.0","0","","","0.0","0","1","1.0","0.0","","F","N","","1","0"
"2014073587","18","","","","","99.0","PA","0.0","0","","","0.0","0","1","1.0","99.0","","M","N","","1","0"
"2014073587","23","","","","","99.0","PA","0.0","0","","","0.0","0","1","1.0","99.0","","F","","","2","0"
"2014073587","1","","","","","99.0","PA","0.0","0","","","9.0","0","2","2.0","10.0","","F","N","","2","0"
"2014127932","54","02","","","","8.0","PA","0.0","0","","","0.0","0","1","1.0","1.0","","M","N","","1","0"
"2014127932","67","02","","","","8.0","PA","0.0","0","","","0.0","0","1","1.0","1.0","","F","N","","2","0"
"2014021712","38","M","","","","8.0","PA","0.0","0","","","0.0","0","1","1.0","3.0","","M","N","","1","0"
"2014021712","23","02","","","","8.0","PA","0.0","0","","","0.0","0","1","1.0","99.0","","F","N","","2","0"
"2014021712","26","03","","","","8.0","PA","0.0","0","","","0.0","0","2","2.0","99.0","","F","Y","","2","0"
"2014021712","32","","","","","99.0","PA","0.0","0","","","4.0","0","3","2.0","99.0","","F","Y","","2","0"
"2014021712","7","","","","","99.0","PA","0.0","0","","","8.0","0","4","2.0","3.0","","F","Y","","2","0"
"2014021712","48","","","","","99.0","PA","0.0","1","","","4.0","0","5","2.0","99.0","","F","Y","","2","0"
"2014021712","46","M","","","","8.0","PA","0.0","0","","","0.0","0","1","1.0","3.0","","M","N","","3","0"
"2014080015","25","","","","","9.0","PA","4.0","0","","","8.0","0","1","1.0","3.0","","M","Y","","1","0"
"2014047828","41","02","","","","8.0","PA","0.0","0","","","4.0","0","1","1.0","3.0","","M","Y","","1","0"
"2014047828","36","","","","","9.0","PA","0.0","0","","","4.0","0","2","2.0","3.0","","F","Y","","1","0"
"2014047828","30","","","","","0.0","PA","0.0","0","","","0.0","0","1","1.0","3.0","","F","","","2","0"
"2014073830","51","M","","","","8.0","PA","0.0","1","","","8.0","0","1","1.0","3.0","","M","Y","","1","0"
"2014073830","16","M","","","","8.0","WI","0.0","1","","","0.0","0","2","1.0","3.0","","M","N","","2","0"
"2014073830","46","M","","","","8.0","WI","0.0","1","","","0.0","0","3","2.0","3.0","","M","N","","2","0"
"2014073830","48","M","","","","8.0","WI","0.0","1","","","0.0","0","4","2.0","3.0","","M","N","","2","0"
"2014073830","16","M","","","","8.0","WI","0.0","1","","","0.0","0","5","2.0","3.0","","M","N","","2","0"
