"CRN","AGE","AIRBAG1","AIRBAG2","AIRBAG3","AIRBAG4","AIRBAG_PADS","DVR_LIC_STATE","DVR_PED_CONDITION","EJECTION_IND","EJECT_PATH_CD","EXTRIC_IND","INJ_SEVERITY","NON_MOTORIST","PERSON_NUM","PERSON_TYPE","RESTRAINT_HELMET","SEAT_POSITION","SEX","TRANSPORTED","TRANSPORTED_BY","UNIT_NUM","VULNERABLE_ROAD_USER"
"2011043260","46","02","","","","8.0","PA","0.0","1","0","1","0.0","0","1","1.0","3.0","01","M","N","","1","0"
"2011119886","19","M","","","","8.0","PA","0.0","0","0","0","0.0","0","1","1.0","3.0","01","F","N","","1","0"
"2011119886","57","","","","","0.0","PA","0.0","0","0","0","0.0","0","1","1.0","0.0","01","M","N","","2","0"
"2011124667","62","M","","","","8.0","PA","0.0","0","0","0","0.0","0","1","1.0","3.0","01","F","N","","1","0"
"2011043272","27","","","","","0.0","PA","0.0","1","0","0","0.0","0","1","1.0","0.0","01","M","N","","1","0"
"2011057181","21","","","","","9.0","PA","0.0","0","0","0","0.0","0","1","1.0","3.0","01","M","N","","1","0"
"2011057181","55","","","","","9.0","PA","0.0","0","0","0","0.0","0","1","1.0","3.0","01","M","N","","2","0"
"2012008714","62","02","","","","8.0","PA","0.0","1","0","1","8.0","0","1","1.0","3.0","01","M","N","","1","0"
"2012008714","40","","","","","0.0","PA","0.0","1","0","1","8.0","0","1","1.0","3.0","01","F","Y","","2","0"
"2011061979","41","03","","","","8.0","PA","0.0","0","0","0","4.0","0","1","1.0","1.0","01","F","","","1","0"
"2011061979","9","","","","","0.0","PA","0.0","0","0","0","4.0","0","2","2.0","1.0","03","F","N","","1","0"
"2011061979","41","03","","","","8.0","PA","0.0","0","0","0","0.0","0","3","2.0","1.0","04","F","N","","1","0"
"2011061979","12","","","","","0.0","PA","0.0","0","0","0","0.0","0","4","2.0","1.0","06","F","N","","1","0"
"2011061979","2","03","","","","8.0","PA","0.0","0","0","0","0.0","0","5","2.0","24.0","07","M","N","","1","0"
"2011061979","57","","","","","0.0","PA","0.0","0","0","0","0.0","0","1","1.0","1.0","01","F","N","","2","0"
"2011117469","31","M","","","","8.0","PA","0.0","0","0","0","0.0","0","1","1.0","3.0","01","M","N","","1","0"
"2011117469","55","M","","","","8.0","PA","0.0","0","0","0","0.0","0","1","1.0","3.0","01","M","N","","2","0"
"2011117469","53","M","","","","8.0","PA","0.0","1","0","0","0.0","0","2","2.0","3.0","03","F","N","","2","0"
"2011117469","29","M","","","","8.0","PA","0.0","0","0","0","0.0","0","1","1.0","3.0","01","M","N","","3","0"
"2011104958","24","M","","","","8.0","PA","0.0","1","0","0","4.0","0","1","1.0","3.0","01","F","N","","1","0"
"2011100239","20","","","","","0.0","PA","0.0","0","0","0","0.0","0","1","1.0","3.0","01","F","N","","1","0"
"2011100239","20","","","","","0.0","PA","0.0","0","0","0","0.0","0","1","1.0","3.0","01","M","N","","2","0"
"2011100239","99","","","","","0.0","","","0","0","0","0.0","0","1","2.0","0.0","98","F","N","","3","0"
"2011080045","51","02","","","","8.0","PA","0.0","0","0","0","4.0","0","1","1.0","3.0","01","M","N","","1","0"
"2011080045","34","","","","","0.0","PA","0.0","0","0","0","0.0","0","1","1.0","3.0","01","F","N","","2","0"
"2011080045","14","","","","","9.0","PA","0.0","0","0","0","0.0","0","2","2.0","3.0","03","F","N","","2","0"
"2011080045","6","","","","","0.0","PA","0.0","0","0","0","0.0","0","3","2.0","11.0","06","M","N","","2","0"
"2011019538","68","","","","","9.0","PA","0.0","1","0","0","0.0","0","1","1.0","3.0","01","F","N","","1","0"
"2011066438","29","","","","","99.0","PA","0.0","1","0","1","0.0","0","1","1.0","3.0","01","M","N","","1","0"
"2011027199","24","","","","","9.0","PA","0.0","1","0","1","0.0","0","1","1.0","3.0","01","M","N","","1","0"
"2011076975","46","","","","","0.0","PA","0.0","0","0","0","0.0","0","1","1.0","3.0","01","F","N","","1","0"
"2011076975","45","","","","","0.0","PA","0.0","0","0","0","0.0","0","1","1.0","3.0","01","F","N","","2","0"
"2011076975","71","","","","","0.0","PA","0.0","0","0","0","0.0","0","2","2.0","3.0","03","M","N","","2","0"
"2011016723","17","M","","","","8.0","PA","0.0","1","0","1","0.0","0","1","1.0","3.0","01","M","N","","1","0"
"2011016723","17","M","","","","8.0","PA","0.0","1","0","1","0.0","0","2","2.0","3.0","03","M","N","","1","0"
"2011016723","20","M","","","","8.0","PA","0.0","1","0","1","0.0","0","1","1.0","3.0","01","F","N","","2","0"
"2011016723","18","M","","","","8.0","PA","0.0","1","0","1","0.0","0","2","2.0","3.0","03","M","N","","2","0"
"2011080632","16","","","","","0.0","PA","0.0","1","0","1","0.0","0","1","1.0","3.0","01","M","N","","1","0"
"2011080632","14","","","","","0.0","PA","0.0","0","0","1","0.0","0","2","2.0","3.0","06","F","N","","1","0"
"2011080632","14","","","","","0.0","PA","0.0","0","0","1","0.0","0","3","2.0","3.0","04","F","N","","1","0"
"2011080632","16","","","","","0.0","PA","0.0","1","0","1","0.0","0","4","2.0","3.0","03","M","N","","1","0"
"2011080632","26","M","","","","8.0","PA","0.0","1","0","1","0.0","0","1","1.0","3.0","01","F","N","","2","0"
"2011007375","81","","","","","0.0","PA","0.0","0","0","0","8.0","0","1","1.0","0.0","01","M","Y","","1","0"
"2011007375","20","","","","","0.0","PA","0.0","0","0","0","0.0","0","2","2.0","99.0","03","F","N","","1","0"
"2011040094","33","","","","","9.0","PA","0.0","1","0","1","0.0","0","1","1.0","3.0","01","F","N","","1","0"
"2011040094","36","","","","","9.0","PA","0.0","1","0","1","0.0","0","2","2.0","3.0","03","M","N","","1","0"
"2011040094","1","","","","","9.0","PA","0.0","1","0","1","0.0","0","3","2.0","24.0","04","M","N","","1","0"
"2011040094","32","","","","","9.0","CA","0.0","1","0","1","0.0","0","1","1.0","3.0","01","M","N","","2","0"
"2011096500","21","","","","","0.0","PA","0.0","0","0","0","0.0","0","1","1.0","3.0","01","M","N","","1","0"
"2011096500","52","","","","","0.0","PA","0.0","0","0","0","0.0","0","1","1.0","3.0","01","M","N","","2","0"
"2011096500","20","","","","","0.0","PA","0.0","0","0","0","0.0","0","1","1.0","3.0","01","M","N","","3","0"
"2011096500","23","","","","","0.0","PA","0.0","0","0","0","0.0","0","1","1.0","3.0","01","M","N","","4","0"
"2011096500","22","","","","","0.0","PA","0.0","0","0","0","0.0","0","2","2.0","3.0","03","F","N","","4","0"
"2011096500","21","","","","","0.0","PA","0.0","0","0","0","0.0","0","3","2.0","3.0","04","F","N","","4","0"
"2011096500","23","","","","","0.0","PA","0.0","0","0","0","0.0","0","4","2.0","3.0","06","M","N","","4","0"
"2011096500","31","","","","","0.0","OH","0.0","0","0","0","0.0","0","1","1.0","3.0","01","F","N","","5","0"
"2011096500","27","","","","","0.0","OH","0.0","0","0","0","0.0","0","2","2.0","3.0","03","F","N","","5","0"
"2011096500","24","","","","","0.0","OH","0.0","0","0","0","0.0","0","3","2.0","3.0","06","F","N","","5","0"
"2011096500","45","","","","","0.0","PA","0.0","0","0","0","0.0","0","1","1.0","3.0","01","M","N","","6","0"
"2011096500","27","02","","","","8.0","PA","0.0","0","0","0","0.0","0","1","1.0","3.0","01","F","N","","7","0"
"2011096500","27","02","","","","8.0","PA","0.0","0","0","0","0.0","0","2","2.0","3.0","03","M","N","","7","0"
"2011122364","58","","","","","0.0","PA","0.0","0","0","3","0.0","0","1","1.0","3.0","01","F","N","","1","0"
"2011122364","21","","","","","0.0","PA","0.0","0","0","0","0.0","0","1","1.0","3.0","01","F","N","","2","0"
"2011122364","23","","","","","0.0","PA","0.0","0","0","0","0.0","0","2","2.0","3.0","03","F","N","","2","0"
"2011120502","84","","","","","99.0","PA","0.0","0","0","0","4.0","0","1","1.0","99.0","01","M","Y","","2","0"
"2011120502","79","","","","","99.0","PA","0.0","0","0","0","4.0","0","2","2.0","99.0","03","F","Y","","2","0"
"2011120502","17","M","","","","8.0","PA","0.0","0","0","0","0.0","0","1","1.0","99.0","01","M","N","","3","0"
"2011018404","42","","","","","9.0","PA","0.0","1","0","1","0.0","0","1","1.0","3.0","01","M","N","","1","0"
"2011018404","25","","","","","9.0","PA","0.0","1","0","1","0.0","0","2","2.0","3.0","03","M","N","","1","0"
"2011032191","28","","","","","99.0","PA","9.0","0","0","0","9.0","0","1","1.0","99.0","01","M","","","1","0"
"2011135772","33","M","","","","8.0","PA","6.0","1","0","1","8.0","0","1","1.0","1.0","01","F","Y","","1","0"
"2011118956","42","M","","","","8.0","OH","0.0","1","0","1","0.0","0","1","1.0","3.0","01","F","N","","1","0"
"2011026726","49","M","","","","8.0","PA","0.0","0","0","0","0.0","0","1","1.0","3.0","01","F","N","","1","0"
"2011026726","62","M","","","","8.0","PA","0.0","0","0","0","4.0","0","2","1.0","3.0","01","F","N","","2","0"
"2011026726","54","M","","","","8.0","PA","0.0","0","0","0","0.0","0","3","1.0","3.0","01","M","N","","3","0"
"2011036391","26","02","","","","8.0","PA","0.0","0","0","0","0.0","0","1","1.0","3.0","01","F","N","","1","0"
"2011036391","1","","","","","0.0","PA","0.0","0","0","0","0.0","0","2","2.0","24.0","06","F","N","","1","0"
"2011036391","27","","","","","0.0","PA","0.0","0","0","0","0.0","0","1","1.0","3.0","01","M","N","","2","0"
"2011133930","19","","","","","0.0","PA","0.0","0","0","0","0.0","0","1","1.0","1.0","01","M","N","","1","0"
"2011133930","55","","","","","0.0","PA","0.0","0","0","0","0.0","0","1","1.0","1.0","01","F","N","","2","0"
"2011111569","19","","","","","0.0","PA","0.0","1","0","1","0.0","0","1","1.0","1.0","01","M","N","","1","0"
"2011111569","74","","","","","0.0","PA","0.0","1","0","1","4.0","0","1","1.0","1.0","01","F","Y","","2","0"
"2011111569","82","","","","","0.0","PA","0.0","1","0","1","0.0","0","2","2.0","1.0","03","M","N","","2","0"
"2011084316","40","","","","","0.0","PA","0.0","0","0","0","0.0","0","1","1.0","3.0","01","M","N","","1","0"
